date,product_id,category,season,cost_price,competitor_price,stock_level,promotion,day_of_week,current_price,discount,effective_price,units_sold,revenue
2024-01-06,P0188,Clothing,Spring,45.25,108.28,651,0,Sun,65.32,0.0,65.32,113,7381.16
2024-01-07,P0188,Electronics,Autumn,92.11,75.46,243,0,Mon,117.16,0.0,117.16,35,4100.6
2024-01-08,P0188,Groceries,Winter,93.17,114.82,241,0,Sat,162.49,0.0,162.49,13,2112.37
2024-01-09,P0188,Beverages,Winter,53.77,60.93,798,0,Sat,59.31,0.0,59.31,99,5871.69
2024-01-10,P0188,Beverages,Summer,24.15,59.69,906,1,Sat,43.04,0.21,34.0016,149,5066.24
2024-01-11,P0188,Beverages,Spring,49.22,43.69,132,0,Tue,60.83,0.0,60.83,28,1703.24
2024-01-12,P0188,Clothing,Winter,33.16,40.15,167,0,Sat,53.04,0.0,53.04,69,3659.76
2024-01-13,P0188,Household,Winter,45.35,15.68,443,0,Thu,60.46,0.0,60.46,1,60.46
2024-01-14,P0188,Groceries,Spring,91.23,39.95,139,0,Tue,124.34,0.0,124.34,1,124.34
2024-01-15,P0188,Beverages,Spring,28.9,73.48,900,0,Thu,38.56,0.0,38.56,40,1542.4
2024-01-16,P0188,Clothing,Winter,84.06,11.05,815,0,Sat,114.34,0.0,114.34,1,114.34
2024-01-17,P0188,Household,Summer,93.59,23.13,796,0,Wed,144.04,0.0,144.04,1,144.04
2024-01-18,P0188,Beverages,Spring,80.7,103.33,833,0,Wed,133.07,0.0,133.07,32,4258.24
2024-01-19,P0188,Snacks,Winter,53.2,11.86,72,1,Sat,63.49,0.2,50.792,1,50.79
2024-01-20,P0188,Electronics,Summer,56.83,29.71,910,0,Sat,95.76,0.0,95.76,1,95.76
2024-01-21,P0188,Groceries,Autumn,82.14,1.45,464,1,Tue,147.05,0.18,120.58100000000002,1,120.58
2024-01-22,P0188,Electronics,Summer,5.41,86.54,73,0,Thu,8.61,0.0,8.61,156,1343.16
2024-01-23,P0188,Electronics,Spring,73.86,102.25,295,0,Wed,102.3,0.0,102.3,31,3171.3
2024-01-24,P0188,Snacks,Autumn,53.36,105.66,665,0,Wed,73.3,0.0,73.3,40,2932.0
2024-01-25,P0188,Snacks,Summer,40.32,108.12,838,0,Tue,70.14,0.0,70.14,96,6733.44
2024-01-26,P0188,Snacks,Winter,76.93,49.03,786,0,Tue,129.95,0.0,129.95,1,129.95
2024-01-27,P0188,Household,Spring,27.36,67.58,364,0,Mon,49.09,0.0,49.09,70,3436.3
2024-01-28,P0188,Beverages,Autumn,89.66,81.65,56,0,Tue,145.13,0.0,145.13,1,145.13
2024-01-29,P0188,Groceries,Winter,69.16,109.84,474,1,Fri,92.05,0.06,86.52699999999999,100,8652.7
2024-01-30,P0188,Snacks,Autumn,61.41,95.78,795,0,Mon,104.22,0.0,104.22,89,9275.58
2024-01-31,P0188,Clothing,Summer,52.79,59.2,951,1,Mon,70.55,0.12,62.083999999999996,25,1552.1
2024-02-01,P0188,Groceries,Winter,22.06,61.66,26,0,Fri,25.85,0.0,25.85,69,1783.65
2024-02-02,P0188,Groceries,Spring,62.08,41.02,999,1,Thu,103.8,0.21,82.002,9,738.02
2024-02-03,P0188,Groceries,Winter,72.77,2.39,344,0,Sat,111.22,0.0,111.22,1,111.22
2024-02-04,P0188,Snacks,Summer,2.16,18.18,203,0,Sat,3.36,0.0,3.36,52,174.72
2024-02-05,P0188,Snacks,Autumn,37.28,40.47,952,1,Tue,49.31,0.14,42.406600000000005,119,5046.39
2024-02-06,P0188,Beverages,Winter,83.41,73.1,327,0,Sun,92.72,0.0,92.72,53,4914.16
2024-02-07,P0188,Snacks,Autumn,63.59,85.97,596,0,Fri,95.13,0.0,95.13,72,6849.36
2024-02-08,P0188,Snacks,Spring,61.91,107.03,90,0,Wed,101.17,0.0,101.17,93,9408.81
2024-02-09,P0188,Groceries,Winter,23.63,66.99,362,1,Sun,40.7,0.07,37.851,60,2271.06
2024-02-10,P0188,Beverages,Autumn,63.58,47.9,440,0,Tue,111.55,0.0,111.55,1,111.55
2024-02-11,P0188,Electronics,Spring,78.83,83.28,111,1,Sun,130.87,0.06,123.0178,68,8365.21
2024-02-12,P0188,Snacks,Summer,40.77,47.63,248,0,Mon,57.28,0.0,57.28,19,1088.32
2024-02-13,P0188,Clothing,Winter,19.03,13.91,387,1,Mon,25.12,0.25,18.84,32,602.88
2024-02-14,P0188,Snacks,Winter,8.65,1.49,281,0,Thu,11.43,0.0,11.43,1,11.43
2024-02-15,P0188,Electronics,Winter,51.06,85.3,396,0,Mon,75.1,0.0,75.1,26,1952.6
2024-02-16,P0188,Groceries,Autumn,68.7,107.99,830,0,Sat,90.36,0.0,90.36,53,4789.08
2024-02-17,P0188,Beverages,Autumn,17.1,81.69,494,0,Thu,25.26,0.0,25.26,85,2147.1
2024-02-18,P0188,Groceries,Spring,42.72,4.28,283,0,Sat,69.26,0.0,69.26,1,69.26
2024-02-19,P0188,Household,Winter,57.3,27.11,587,0,Mon,65.75,0.0,65.75,1,65.75
2024-02-20,P0188,Snacks,Spring,16.43,113.62,75,0,Wed,23.71,0.0,23.71,140,3319.4
2024-02-21,P0188,Clothing,Winter,27.72,85.45,757,0,Mon,43.25,0.0,43.25,122,5276.5
2024-02-22,P0188,Household,Summer,61.23,88.76,568,0,Fri,106.23,0.0,106.23,83,8817.09
2024-02-23,P0188,Snacks,Winter,72.78,96.95,530,1,Sun,120.22,0.19,97.3782,108,10516.85
2024-02-24,P0188,Household,Spring,63.96,109.6,941,0,Sun,98.26,0.0,98.26,38,3733.88
2024-02-25,P0188,Electronics,Autumn,71.65,53.27,344,1,Tue,116.43,0.15,98.9655,15,1484.48
2024-02-26,P0188,Snacks,Summer,58.57,52.19,130,0,Sat,80.02,0.0,80.02,5,400.1
2024-02-27,P0188,Clothing,Summer,83.75,3.75,679,0,Mon,97.39,0.0,97.39,1,97.39
2024-02-28,P0188,Snacks,Winter,82.85,112.52,727,1,Mon,129.17,0.08,118.8364,53,6298.33
2024-02-29,P0188,Household,Summer,79.83,16.53,38,0,Sat,119.68,0.0,119.68,1,119.68
2024-03-01,P0188,Beverages,Spring,57.97,54.63,779,1,Fri,97.72,0.07,90.8796,19,1726.71
2024-03-02,P0188,Household,Spring,99.42,72.41,984,0,Sun,121.92,0.0,121.92,21,2560.32
2024-03-03,P0188,Snacks,Winter,4.87,119.25,696,1,Sun,8.65,0.15,7.3525,167,1227.87
2024-03-04,P0188,Snacks,Autumn,20.37,48.51,596,0,Sat,34.78,0.0,34.78,116,4034.48
2024-03-05,P0188,Beverages,Summer,81.08,80.58,669,0,Fri,135.6,0.0,135.6,11,1491.6
2024-03-06,P0188,Groceries,Summer,82.8,114.37,155,0,Mon,116.92,0.0,116.92,44,5144.48
2024-03-07,P0188,Beverages,Winter,82.06,69.01,453,1,Tue,109.18,0.07,101.5374,49,4975.33
2024-03-08,P0188,Groceries,Summer,87.4,64.59,715,0,Sun,148.06,0.0,148.06,1,148.06
2024-03-09,P0188,Clothing,Autumn,42.84,69.19,158,0,Thu,58.9,0.0,58.9,51,3003.9
2024-03-10,P0188,Snacks,Winter,93.25,98.33,408,1,Sun,137.13,0.1,123.417,22,2715.17
2024-03-11,P0188,Electronics,Spring,21.71,6.07,329,0,Wed,28.73,0.0,28.73,1,28.73
2024-03-12,P0188,Electronics,Summer,93.76,91.45,356,1,Fri,143.72,0.13,125.0364,60,7502.18
2024-03-13,P0188,Household,Winter,56.11,21.5,811,0,Tue,86.92,0.0,86.92,1,86.92
2024-03-14,P0188,Beverages,Spring,17.22,92.3,147,0,Thu,19.19,0.0,19.19,118,2264.42
2024-03-15,P0188,Beverages,Spring,73.87,96.21,895,1,Tue,88.62,0.22,69.12360000000001,28,1935.46
2024-03-16,P0188,Electronics,Spring,30.29,75.51,765,0,Sat,47.11,0.0,47.11,134,6312.74
2024-03-17,P0188,Groceries,Winter,22.83,53.26,127,0,Sat,38.58,0.0,38.58,73,2816.34
2024-03-18,P0188,Beverages,Winter,18.04,88.17,965,1,Fri,30.64,0.11,27.2696,48,1308.94
2024-03-19,P0188,Groceries,Spring,3.91,3.27,146,0,Sun,5.06,0.0,5.06,9,45.54
2024-03-20,P0188,Groceries,Spring,76.7,78.2,665,0,Fri,127.98,0.0,127.98,38,4863.24
2024-03-21,P0188,Groceries,Winter,49.16,28.65,365,0,Sun,64.06,0.0,64.06,2,128.12
2024-03-22,P0188,Groceries,Winter,97.89,79.59,726,0,Sat,148.72,0.0,148.72,25,3718.0
2024-03-23,P0188,Household,Autumn,44.49,17.39,318,0,Fri,57.49,0.0,57.49,1,57.49
2024-03-24,P0188,Household,Spring,84.49,22.37,996,0,Tue,137.93,0.0,137.93,1,137.93
2024-03-25,P0188,Electronics,Summer,96.84,54.76,55,1,Sat,171.07,0.18,140.2774,1,140.28
2024-03-26,P0188,Household,Summer,3.22,64.06,586,1,Fri,5.71,0.09,5.1961,73,379.32
2024-03-27,P0188,Clothing,Winter,11.43,50.54,267,0,Sat,13.41,0.0,13.41,115,1542.15
2024-03-28,P0188,Beverages,Summer,35.44,73.72,411,1,Sat,61.88,0.23,47.647600000000004,60,2858.86
2024-03-29,P0188,Clothing,Winter,87.14,7.36,156,1,Fri,137.1,0.08,126.132,1,126.13
2024-03-30,P0188,Household,Autumn,83.96,24.0,139,1,Wed,109.36,0.16,91.8624,1,91.86
2024-03-31,P0188,Beverages,Winter,37.31,1.44,714,0,Fri,56.02,0.0,56.02,1,56.02
2024-04-01,P0188,Beverages,Spring,20.79,68.36,703,0,Tue,25.67,0.0,25.67,138,3542.46
2024-04-02,P0188,Groceries,Winter,80.43,83.19,231,0,Fri,142.18,0.0,142.18,28,3981.04
2024-04-03,P0188,Electronics,Summer,60.09,58.55,888,0,Fri,96.33,0.0,96.33,4,385.32
2024-04-04,P0188,Groceries,Summer,4.13,55.89,674,0,Sun,7.21,0.0,7.21,172,1240.12
2024-04-05,P0188,Groceries,Summer,80.62,51.66,417,0,Thu,92.21,0.0,92.21,22,2028.62
2024-04-06,P0188,Clothing,Spring,95.74,40.98,937,0,Wed,162.3,0.0,162.3,1,162.3
2024-04-07,P0188,Household,Winter,5.17,71.01,894,0,Thu,7.51,0.0,7.51,155,1164.05
2024-04-08,P0188,Clothing,Winter,29.3,1.73,510,0,Tue,35.54,0.0,35.54,1,35.54
2024-04-09,P0188,Household,Summer,82.13,71.86,162,0,Sun,92.96,0.0,92.96,25,2324.0
2024-04-10,P0188,Clothing,Spring,58.88,59.3,387,0,Thu,85.39,0.0,85.39,35,2988.65
2024-04-11,P0188,Beverages,Summer,98.95,75.44,511,0,Mon,178.07,0.0,178.07,1,178.07
2024-04-12,P0188,Household,Summer,91.63,102.68,120,0,Sat,142.82,0.0,142.82,32,4570.24
2024-04-13,P0188,Household,Spring,18.65,99.62,579,0,Sun,22.65,0.0,22.65,148,3352.2
2024-04-14,P0188,Clothing,Summer,67.73,97.05,927,0,Sun,75.73,0.0,75.73,51,3862.23
2024-04-15,P0188,Snacks,Autumn,65.68,49.97,616,0,Tue,93.36,0.0,93.36,15,1400.4
2024-04-16,P0188,Beverages,Spring,11.97,47.4,251,0,Tue,19.28,0.0,19.28,154,2969.12
2024-04-17,P0188,Beverages,Summer,9.86,25.62,219,1,Sun,13.13,0.12,11.554400000000001,110,1270.98
2024-04-18,P0188,Snacks,Winter,57.37,4.77,297,1,Tue,65.96,0.13,57.3852,1,57.39
2024-04-19,P0188,Clothing,Autumn,40.89,61.11,322,0,Sat,55.77,0.0,55.77,48,2676.96
2024-04-20,P0188,Clothing,Winter,55.0,116.99,922,0,Mon,78.45,0.0,78.45,59,4628.55
2024-04-21,P0188,Beverages,Winter,24.64,90.51,784,1,Sun,36.8,0.06,34.592,117,4047.26
2024-04-22,P0188,Clothing,Autumn,56.11,66.15,249,0,Mon,78.59,0.0,78.59,72,5658.48
2024-04-23,P0188,Electronics,Spring,38.96,36.47,968,0,Fri,45.83,0.0,45.83,65,2978.95
2024-04-24,P0188,Electronics,Summer,88.87,15.5,919,1,Sun,104.59,0.12,92.03920000000001,1,92.04
2024-04-25,P0188,Snacks,Winter,31.3,32.39,972,0,Sun,44.08,0.0,44.08,19,837.52
2024-04-26,P0188,Household,Winter,87.21,64.58,537,1,Thu,100.12,0.17,83.0996,50,4154.98
2024-04-27,P0188,Electronics,Winter,39.61,75.26,582,1,Mon,53.09,0.05,50.4355,150,7565.32
2024-04-28,P0188,Clothing,Spring,58.24,44.55,689,0,Thu,73.12,0.0,73.12,28,2047.36
2024-04-29,P0188,Snacks,Winter,29.35,13.48,532,0,Thu,34.37,0.0,34.37,1,34.37
2024-01-01,P0189,Electronics,Winter,81.1,32.29,563,0,Sun,106.91,0.0,106.91,1,106.91
2024-01-02,P0189,Groceries,Winter,84.52,31.59,873,0,Sat,142.33,0.0,142.33,1,142.33
2024-01-03,P0189,Snacks,Autumn,81.1,64.68,267,0,Mon,132.01,0.0,132.01,1,132.01
2024-01-04,P0189,Beverages,Autumn,64.34,13.29,659,0,Mon,85.4,0.0,85.4,1,85.4
2024-01-05,P0189,Electronics,Winter,31.17,35.3,772,0,Thu,37.67,0.0,37.67,19,715.73
2024-01-06,P0189,Beverages,Spring,64.01,41.89,587,0,Sun,83.68,0.0,83.68,11,920.48
2024-01-07,P0189,Snacks,Spring,95.99,63.74,96,0,Thu,153.78,0.0,153.78,1,153.78
2024-01-08,P0189,Electronics,Summer,65.19,36.55,770,1,Sat,87.74,0.25,65.80499999999999,12,789.66
2024-01-09,P0189,Beverages,Autumn,95.68,18.83,831,0,Fri,139.91,0.0,139.91,1,139.91
2024-01-10,P0189,Household,Spring,31.15,4.03,184,0,Mon,55.28,0.0,55.28,1,55.28
2024-01-11,P0189,Household,Winter,84.75,21.59,943,1,Thu,125.02,0.21,98.7658,1,98.77
2024-01-12,P0189,Groceries,Autumn,72.13,99.14,790,0,Mon,96.09,0.0,96.09,78,7495.02
2024-01-13,P0189,Clothing,Spring,82.1,42.68,89,0,Mon,90.38,0.0,90.38,1,90.38
2024-01-14,P0189,Snacks,Summer,71.37,65.14,21,0,Wed,101.19,0.0,101.19,14,1416.66
2024-01-15,P0189,Clothing,Winter,48.56,59.31,950,1,Wed,77.49,0.22,60.4422,128,7736.6
2024-01-16,P0189,Clothing,Autumn,68.97,33.88,40,0,Fri,92.77,0.0,92.77,1,92.77
2024-01-17,P0189,Beverages,Summer,93.28,101.37,270,1,Wed,131.64,0.15,111.89399999999999,111,12420.23
2024-01-18,P0189,Groceries,Summer,42.34,112.7,872,0,Tue,69.55,0.0,69.55,59,4103.45
2024-01-19,P0189,Snacks,Autumn,95.22,26.27,194,0,Thu,163.28,0.0,163.28,1,163.28
2024-01-20,P0189,Household,Spring,5.89,97.08,50,0,Fri,9.92,0.0,9.92,54,535.68
2024-01-21,P0189,Clothing,Winter,2.4,90.94,417,0,Thu,3.36,0.0,3.36,147,493.92
2024-01-22,P0189,Beverages,Summer,49.89,100.75,155,1,Mon,65.33,0.15,55.530499999999996,116,6441.54
2024-01-23,P0189,Clothing,Summer,85.0,49.65,239,0,Tue,127.03,0.0,127.03,1,127.03
2024-01-24,P0189,Electronics,Autumn,25.54,82.67,61,0,Fri,35.31,0.0,35.31,28,988.68
2024-01-25,P0189,Household,Autumn,69.65,23.61,179,0,Sun,82.79,0.0,82.79,1,82.79
2024-01-26,P0189,Clothing,Autumn,55.14,116.21,35,0,Fri,80.2,0.0,80.2,107,8581.4
2024-01-27,P0189,Electronics,Summer,29.79,87.0,512,1,Sun,40.22,0.17,33.3826,49,1635.75
2024-01-28,P0189,Electronics,Spring,29.29,10.11,696,1,Thu,36.98,0.17,30.693399999999997,1,30.69
2024-01-29,P0189,Beverages,Spring,8.25,105.48,242,1,Sun,10.25,0.1,9.225,98,904.05
2024-01-30,P0189,Beverages,Winter,54.09,115.13,569,0,Wed,87.95,0.0,87.95,73,6420.35
2024-01-31,P0189,Electronics,Autumn,45.56,40.7,30,1,Mon,67.48,0.13,58.707600000000006,40,2348.3
2024-02-01,P0189,Groceries,Winter,29.65,65.13,129,0,Tue,49.7,0.0,49.7,110,5467.0
2024-02-02,P0189,Clothing,Summer,97.07,119.04,916,1,Tue,174.47,0.09,158.7677,83,13177.72
2024-02-03,P0189,Electronics,Summer,82.03,54.66,340,0,Mon,144.14,0.0,144.14,1,144.14
2024-02-04,P0189,Electronics,Summer,52.97,80.22,72,0,Wed,67.01,0.0,67.01,31,2077.31
2024-02-05,P0189,Beverages,Winter,52.65,54.84,378,0,Fri,88.85,0.0,88.85,43,3820.55
2024-02-06,P0189,Clothing,Autumn,20.17,10.0,713,1,Sat,30.2,0.12,26.576,1,26.58
2024-02-07,P0189,Snacks,Winter,65.26,61.64,900,0,Sat,102.18,0.0,102.18,26,2656.68
2024-02-08,P0189,Household,Winter,95.41,99.38,814,1,Wed,156.66,0.17,130.02779999999998,36,4681.0
2024-02-09,P0189,Beverages,Summer,89.93,5.94,164,1,Sat,106.38,0.09,96.8058,1,96.81
2024-02-10,P0189,Clothing,Summer,9.39,53.48,98,0,Fri,13.28,0.0,13.28,91,1208.48
2024-02-11,P0189,Clothing,Spring,6.26,98.85,930,0,Sun,8.24,0.0,8.24,140,1153.6
2024-02-12,P0189,Groceries,Autumn,96.16,43.06,21,1,Mon,164.35,0.09,149.5585,1,149.56
2024-02-13,P0189,Household,Autumn,20.79,117.31,545,0,Sat,28.1,0.0,28.1,38,1067.8
2024-02-14,P0189,Beverages,Autumn,55.49,46.6,656,0,Sun,98.91,0.0,98.91,1,98.91
2024-02-15,P0189,Beverages,Winter,8.4,94.19,57,0,Mon,10.43,0.0,10.43,118,1230.74
2024-02-16,P0189,Snacks,Summer,84.49,30.22,651,1,Mon,125.62,0.12,110.54560000000001,1,110.55
2024-02-17,P0189,Groceries,Summer,12.67,40.55,275,0,Thu,19.67,0.0,19.67,44,865.48
2024-02-18,P0189,Groceries,Spring,64.73,86.8,782,0,Fri,101.54,0.0,101.54,44,4467.76
2024-02-19,P0189,Clothing,Winter,6.61,7.79,696,0,Fri,8.49,0.0,8.49,66,560.34
2024-02-20,P0189,Clothing,Autumn,16.51,12.16,875,0,Tue,23.55,0.0,23.55,5,117.75
2024-02-21,P0189,Beverages,Winter,51.7,32.75,627,1,Mon,57.1,0.16,47.964,24,1151.14
2024-02-22,P0189,Snacks,Summer,5.52,30.84,721,0,Fri,8.05,0.0,8.05,30,241.5
2024-02-23,P0189,Beverages,Spring,20.37,8.86,553,0,Mon,25.91,0.0,25.91,1,25.91
2024-02-24,P0189,Electronics,Winter,14.48,116.65,159,0,Sat,25.76,0.0,25.76,124,3194.24
2024-02-25,P0189,Clothing,Summer,5.02,35.93,734,0,Fri,5.72,0.0,5.72,51,291.72
2024-02-26,P0189,Electronics,Winter,97.13,86.98,388,0,Tue,125.03,0.0,125.03,32,4000.96
2024-02-27,P0189,Snacks,Summer,45.57,47.77,112,1,Tue,80.48,0.07,74.8464,48,3592.63
2024-02-28,P0189,Beverages,Winter,86.03,118.92,662,0,Sun,108.67,0.0,108.67,81,8802.27
2024-02-29,P0189,Clothing,Autumn,36.46,17.7,599,0,Tue,46.23,0.0,46.23,1,46.23
2024-03-01,P0189,Snacks,Winter,5.22,45.54,294,0,Tue,7.5,0.0,7.5,33,247.5
2024-03-02,P0189,Beverages,Winter,69.87,52.37,54,1,Wed,102.84,0.19,83.30040000000001,9,749.7
2024-03-03,P0189,Beverages,Autumn,4.84,86.36,927,1,Sat,7.0,0.15,5.95,202,1201.9
2024-03-04,P0189,Electronics,Winter,55.73,60.02,861,0,Tue,83.55,0.0,83.55,11,919.05
2024-03-05,P0189,Household,Summer,14.77,90.29,29,1,Sun,25.33,0.11,22.543699999999998,158,3561.9
2024-03-06,P0189,Groceries,Summer,67.41,101.11,413,1,Thu,108.38,0.09,98.6258,51,5029.92
2024-03-07,P0189,Clothing,Summer,89.38,35.42,740,1,Sun,120.62,0.13,104.9394,1,104.94
2024-03-08,P0189,Groceries,Summer,95.62,96.67,234,0,Fri,140.93,0.0,140.93,54,7610.22
2024-03-09,P0189,Snacks,Summer,53.25,59.49,930,1,Sun,77.89,0.06,73.2166,106,7760.96
2024-03-10,P0189,Groceries,Autumn,53.74,10.11,544,0,Wed,67.95,0.0,67.95,1,67.95
2024-03-11,P0189,Electronics,Autumn,4.79,36.35,34,0,Tue,5.5,0.0,5.5,41,225.5
2024-03-12,P0189,Household,Winter,77.22,96.55,667,0,Fri,129.13,0.0,129.13,44,5681.72
2024-03-13,P0189,Clothing,Summer,95.66,47.28,730,1,Sun,167.54,0.22,130.6812,1,130.68
2024-03-14,P0189,Beverages,Winter,44.39,12.1,995,1,Sun,49.08,0.16,41.227199999999996,1,41.23
2024-03-15,P0189,Beverages,Summer,79.58,76.96,505,0,Thu,91.01,0.0,91.01,16,1456.16
2024-03-16,P0189,Electronics,Winter,79.95,102.19,172,1,Thu,90.8,0.22,70.824,39,2762.14
2024-03-17,P0189,Clothing,Autumn,78.78,16.81,394,1,Sun,134.63,0.18,110.3966,1,110.4
2024-03-18,P0189,Groceries,Summer,76.11,65.62,340,0,Sat,109.76,0.0,109.76,22,2414.72
2024-03-19,P0189,Beverages,Autumn,22.29,25.72,79,1,Wed,32.3,0.1,29.069999999999997,7,203.49
2024-03-20,P0189,Groceries,Winter,75.39,41.19,81,1,Mon,105.92,0.18,86.85440000000001,1,86.85
2024-03-21,P0189,Electronics,Autumn,15.3,50.26,60,0,Thu,22.31,0.0,22.31,75,1673.25
2024-03-22,P0189,Beverages,Autumn,71.54,1.62,176,1,Mon,83.27,0.15,70.7795,1,70.78
2024-03-23,P0189,Snacks,Autumn,1.35,43.33,278,0,Sun,2.35,0.0,2.35,146,343.1
2024-03-24,P0189,Household,Spring,91.96,37.82,175,1,Sun,146.84,0.13,127.7508,1,127.75
2024-03-25,P0189,Groceries,Winter,82.91,80.54,362,1,Sun,145.39,0.11,129.3971,39,5046.49
2024-03-26,P0189,Clothing,Winter,68.61,105.73,354,0,Sun,76.53,0.0,76.53,109,8341.77
2024-03-27,P0189,Groceries,Summer,10.35,13.53,69,0,Sat,16.27,0.0,16.27,43,699.61
2024-03-28,P0189,Groceries,Summer,82.67,58.46,947,0,Thu,137.67,0.0,137.67,1,137.67
2024-03-29,P0189,Groceries,Summer,87.64,33.93,940,0,Fri,148.28,0.0,148.28,1,148.28
2024-03-30,P0189,Electronics,Autumn,69.11,118.51,935,0,Sun,92.62,0.0,92.62,50,4631.0
2024-03-31,P0189,Electronics,Winter,97.61,93.86,91,0,Sun,128.87,0.0,128.87,36,4639.32
2024-04-01,P0189,Clothing,Autumn,10.2,15.02,41,0,Tue,17.5,0.0,17.5,30,525.0
2024-04-02,P0189,Electronics,Winter,71.16,44.89,684,0,Thu,105.93,0.0,105.93,1,105.93
2024-04-03,P0189,Clothing,Autumn,52.95,14.23,184,0,Mon,78.02,0.0,78.02,1,78.02
2024-04-04,P0189,Clothing,Summer,15.42,94.66,29,1,Fri,19.06,0.15,16.200999999999997,90,1458.09
2024-04-05,P0189,Electronics,Autumn,66.18,58.96,227,1,Sun,74.99,0.21,59.2421,101,5983.45
2024-04-06,P0189,Beverages,Spring,80.15,78.03,982,0,Thu,127.32,0.0,127.32,12,1527.84
2024-04-07,P0189,Electronics,Summer,17.31,69.41,577,1,Tue,19.78,0.2,15.824000000000002,169,2674.26
2024-04-08,P0189,Beverages,Spring,79.56,22.73,686,0,Mon,107.18,0.0,107.18,1,107.18
2024-04-09,P0189,Snacks,Spring,10.2,2.55,434,0,Sat,17.52,0.0,17.52,1,17.52
2024-04-10,P0189,Electronics,Summer,59.55,104.56,677,0,Tue,103.48,0.0,103.48,27,2793.96
2024-04-11,P0189,Snacks,Spring,80.05,11.99,294,1,Mon,107.89,0.1,97.101,1,97.1
2024-04-12,P0189,Electronics,Spring,15.45,95.18,597,0,Sat,21.33,0.0,21.33,47,1002.51
2024-04-13,P0189,Snacks,Winter,57.58,23.79,488,0,Fri,86.84,0.0,86.84,1,86.84
2024-04-14,P0189,Household,Autumn,43.06,102.48,802,0,Sun,76.98,0.0,76.98,85,6543.3
2024-04-15,P0189,Snacks,Spring,61.12,71.66,320,0,Fri,86.53,0.0,86.53,35,3028.55
2024-04-16,P0189,Beverages,Autumn,43.0,48.5,990,0,Sun,71.04,0.0,71.04,16,1136.64
2024-04-17,P0189,Groceries,Spring,25.84,79.34,338,0,Sun,36.63,0.0,36.63,26,952.38
2024-04-18,P0189,Clothing,Summer,26.13,33.58,922,0,Sat,30.62,0.0,30.62,38,1163.56
2024-04-19,P0189,Snacks,Summer,86.61,50.81,639,0,Wed,133.17,0.0,133.17,1,133.17
2024-04-20,P0189,Groceries,Winter,16.49,99.03,482,1,Fri,21.74,0.09,19.7834,100,1978.34
2024-04-21,P0189,Household,Summer,13.19,2.06,436,1,Thu,19.98,0.24,15.184800000000001,1,15.18
2024-04-22,P0189,Household,Winter,10.61,28.84,822,0,Sun,13.6,0.0,13.6,115,1564.0
2024-04-23,P0189,Beverages,Summer,8.34,89.21,57,0,Sun,11.41,0.0,11.41,56,638.96
2024-04-24,P0189,Beverages,Autumn,2.43,86.61,670,1,Sat,3.55,0.09,3.2305,55,177.68
2024-04-25,P0189,Snacks,Spring,16.88,20.47,532,0,Sat,22.61,0.0,22.61,66,1492.26
2024-04-26,P0189,Electronics,Spring,20.08,117.98,75,0,Fri,35.48,0.0,35.48,26,922.48
2024-04-27,P0189,Household,Winter,27.7,81.5,808,0,Thu,41.43,0.0,41.43,21,870.03
2024-04-28,P0189,Groceries,Summer,13.28,45.19,777,0,Tue,23.42,0.0,23.42,157,3676.94
2024-04-29,P0189,Electronics,Autumn,10.32,42.76,558,0,Fri,12.29,0.0,12.29,24,294.96
2024-01-01,P0190,Household,Autumn,54.61,63.2,357,0,Mon,73.23,0.0,73.23,69,5052.87
2024-01-02,P0190,Snacks,Summer,72.15,5.3,756,0,Sat,105.35,0.0,105.35,1,105.35
2024-01-03,P0190,Household,Spring,63.39,86.03,916,0,Sun,108.9,0.0,108.9,81,8820.9
2024-01-04,P0190,Beverages,Summer,56.11,9.14,615,0,Fri,78.97,0.0,78.97,1,78.97
2024-01-05,P0190,Groceries,Spring,44.62,78.71,688,1,Fri,70.99,0.2,56.792,115,6531.08
2024-01-06,P0190,Groceries,Summer,63.76,96.41,544,1,Sat,97.71,0.2,78.168,94,7347.79
2024-01-07,P0190,Beverages,Spring,90.28,108.73,638,0,Tue,99.74,0.0,99.74,20,1994.8
2024-01-08,P0190,Electronics,Winter,63.11,18.57,713,0,Wed,98.03,0.0,98.03,1,98.03
2024-01-09,P0190,Beverages,Autumn,7.03,89.71,708,1,Mon,10.57,0.24,8.0332,123,988.08
2024-01-10,P0190,Groceries,Summer,57.47,118.01,698,0,Sun,76.09,0.0,76.09,41,3119.69
2024-01-11,P0190,Snacks,Spring,52.9,9.07,122,0,Fri,77.87,0.0,77.87,1,77.87
2024-01-12,P0190,Electronics,Spring,45.75,4.36,245,0,Mon,52.2,0.0,52.2,1,52.2
2024-01-13,P0190,Clothing,Spring,57.31,26.28,362,0,Sat,66.12,0.0,66.12,1,66.12
2024-01-14,P0190,Household,Winter,67.59,25.4,387,0,Sun,109.49,0.0,109.49,1,109.49
2024-01-15,P0190,Clothing,Spring,4.69,39.02,224,1,Sat,7.94,0.18,6.510800000000001,121,787.81
2024-01-16,P0190,Snacks,Autumn,48.54,110.9,915,1,Fri,71.04,0.2,56.83200000000001,131,7444.99
2024-01-17,P0190,Clothing,Winter,81.91,82.29,341,0,Wed,122.95,0.0,122.95,36,4426.2
2024-01-18,P0190,Electronics,Spring,53.55,2.28,431,0,Wed,60.27,0.0,60.27,1,60.27
